hour,minute,tendance,last_ask,last_bid,first_bid,candle_body,high,low,spread,ask_median,bid_median,ask_volume_total,bid_volume_total,volume_total,bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,bid_price6,bid_price7,bid_price8,bid_price9,bid_price10,bid_volume1,bid_volume2,bid_volume3,bid_volume4,bid_volume5,bid_volume6,bid_volume7,bid_volume8,bid_volume9,bid_volume10,ask_price1,ask_price2,ask_price3,ask_price4,ask_price5,ask_price6,ask_price7,ask_price8,ask_price9,ask_price10,ask_volume1,ask_volume2,ask_volume3,ask_volume4,ask_volume5,ask_volume6,ask_volume7,ask_volume8,ask_volume9,ask_volume10
9,13,1,1.1144,1.11418,1.11415,3,56,25,22,1.11445,1.1141,51.09172200704406,48.90827799295594,173771252,38,33,35,41,24,27,3,22,26,29,6250000,5000000,5000000,5000000,4000000,3000000,2513143,2090909,2000000,2000000,-32,-29,-27,-24,-34,-20,-12,6,-3,4,10000000,10000000,6000000,5200000,5000000,4000000,2070122,2050378,1840982,1785903
9,14,0,1.1142,1.11402,1.11418,-16,61,14,18,1.11433,1.114,42.48391641301061,57.5160835869894,180601504,41,40,34,35,37,44,-13,26,13,39,7500000,5714286,5000000,5000000,4000000,3500000,3281106,3000000,2794774,2000000,-36,-34,-38,-5,-14,-23,-25,-18,-15,-28,7000000,5000000,2285714,2098545,2095822,1909970,1812102,1574783,1530769,1528846
9,15,0,1.11401,1.11375,1.11402,-27,71,11,26,1.11417,1.1138,42.15452980468262,57.84547019531738,150119817,28,25,12,16,13,-14,9,8,15,-5,10000000,10000000,3250000,2666667,2100000,1969363,1909091,1862848,1833333,1768945,-42,-4,-34,-30,-7,2,-19,-38,-24,-14,2000000,1911682,1800000,1777778,1668286,1661828,1524848,1500000,1489826,1472668
9,16,1,1.11408,1.11392,1.11375,17,53,44,16,1.11404,1.11364,46.97387473700127,53.02612526299873,213418330,73,67,12,69,71,38,47,17,3,-1,7000000,2333333,2118326,2071429,2000000,1937704,1888689,1852959,1851173,1647205,-31,-19,-17,0,9,3,13,33,-7,18,2000000,1855056,1827875,1755863,1695032,1684386,1652693,1617816,1591935,1577009
9,17,1,1.11415,1.11395,1.11392,3,45,31,20,1.11413,1.11383,49.70068615542741,50.29931384457259,163957167,47,34,6,30,15,-3,29,25,0,-7,5000000,2653846,2411905,2185366,2142857,1999615,1990576,1976825,1792732,1745614,-10,-24,-25,16,-16,-12,29,7,-15,15,2758352,2571429,2500000,2300000,2054511,2047600,2000000,1956599,1904389,1866569
9,18,1,1.11434,1.11403,1.11395,8,71,39,31,1.11438,1.11401,60.745616325027065,39.254383674972935,213079267,29,32,36,14,8,-12,28,5,-2,2,5000000,5000000,5000000,2893357,2232184,2042544,2000000,1917357,1816506,1718401,-30,-38,-37,-33,-36,-35,-32,-31,-40,-27,7500000,7500000,6000000,5625000,5625000,5142857,5000000,5000000,5000000,5000000
9,19,0,1.11416,1.11394,1.11403,-9,80,13,22,1.11436,1.11401,54.56691827658257,45.43308172341743,280656533,23,30,25,26,18,34,19,29,12,5,10000000,10000000,6666667,6666667,6000000,6000000,5277778,5227273,3242424,3076923,-43,-46,-48,-58,-47,-53,-42,-57,-51,-55,10000000,10000000,7500000,7500000,6666667,6000000,5833333,5833333,5357143,5312500
9,20,0,1.1142,1.11386,1.11394,-8,71,26,34,1.11427,1.11392,48.29000630589224,51.70999369410776,244434878,29,24,25,21,20,26,23,27,19,22,10000000,7500000,7500000,6666667,6666667,6666667,6000000,5833333,5833333,5312500,-29,-27,-35,-28,-37,-36,-33,-32,-24,-5,10000000,10000000,10000000,7500000,7500000,7500000,6250000,5714286,5000000,2990447
9,21,1,1.11418,1.11393,1.11386,7,61,32,25,1.1142,1.11384,38.71153203533152,61.28846796466848,247948035,30,27,39,42,48,36,33,37,32,44,10000000,10000000,10000000,10000000,10000000,10000000,6250000,5277778,5000000,5000000,-28,-36,-19,-20,-7,-17,-23,10,-21,8,10000000,6250000,6250000,5384615,3046812,2834400,2672000,2530500,2187500,2058337
9,22,0,1.11391,1.1137,1.11393,-23,65,11,21,1.11404,1.11374,53.05867380609463,46.94132619390537,196114685,17,34,22,21,11,10,-10,-5,5,-15,10000000,10000000,7500000,6666667,2666667,2428571,2311650,2099653,1974359,1941875,-44,-35,-34,-43,-41,-40,-31,-14,-17,-19,7500000,7500000,7500000,6666667,5000000,5000000,5000000,2377033,2159953,2069725
