hour,minute,tendance,last_ask,last_bid,first_bid,candle_body,high,low,spread,ask_median,bid_median,ask_volume_total,bid_volume_total,volume_total,bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,bid_price6,bid_price7,bid_price8,bid_price9,bid_price10,bid_volume1,bid_volume2,bid_volume3,bid_volume4,bid_volume5,bid_volume6,bid_volume7,bid_volume8,bid_volume9,bid_volume10,ask_price1,ask_price2,ask_price3,ask_price4,ask_price5,ask_price6,ask_price7,ask_price8,ask_price9,ask_price10,ask_volume1,ask_volume2,ask_volume3,ask_volume4,ask_volume5,ask_volume6,ask_volume7,ask_volume8,ask_volume9,ask_volume10
14,59,0,1.10873,1.10867,1.10877,-10,31,8,6,1.10882,1.10867,46.30200065600313,53.69799934399687,289184597,-4,5,18,-13,14,7,15,11,13,10,9673404,8785654,8000000,7794828,7777778,7403390,7152174,6433333,6384615,6375000,-8,1,-20,-12,3,-2,-21,-14,4,5,9063443,7833333,7000000,6461883,6409119,6217391,6196078,5288820,5252459,5116185
15,0,1,1.10882,1.10874,1.10867,7,22,21,8,1.10878,1.10863,49.85818104386532,50.141818956134685,337841649,3,12,23,19,24,20,27,25,22,21,10056126,9939918,8750000,8000000,7700000,7636364,7583333,7466667,7269231,7233333,-13,1,-14,-9,7,19,10,12,-3,-12,14000000,8739651,8166667,7000000,6517778,6303922,6256329,6098889,6075000,6000000
15,1,0,1.10893,1.10874,1.10874,0,26,31,19,1.10881,1.10865,46.99907155666661,53.000928443333386,339726711,-6,3,12,29,26,14,25,24,27,7,10334673,8029775,7851617,7205882,7107692,7100716,7071429,6452381,6160714,6005102,-6,-7,-5,12,23,-4,21,8,3,18,7333333,7269231,7205882,7076758,6776000,6541667,5888914,5869519,5775949,5754881
15,2,1,1.10892,1.10876,1.10874,2,34,18,16,1.10895,1.10877,47.749306368538,52.250693631462006,284256858,16,15,14,12,6,-4,9,1,11,8,7700000,7466667,7194444,7159091,6395349,6190728,5964286,5755349,5621622,5357143,-17,-16,-18,-14,-15,-13,7,11,10,-3,14000000,9333333,8000000,7075472,6613636,6448276,5155096,5149531,4983551,4731690
15,3,0,1.10886,1.10857,1.10876,-19,42,20,29,1.10883,1.10865,45.36113646770897,54.63886353229103,324849705,-5,5,4,6,7,8,0,3,-14,2,9090615,7875000,7636364,7583333,7411765,7411765,7388889,7212121,7143137,7071429,-13,-12,-10,-11,-9,-8,14,5,-7,11,8166667,7777778,7700000,7189189,7125000,6843750,6811654,6035354,5666667,5469667
15,4,1,1.10899,1.1088,1.10857,23,23,42,19,1.10886,1.10868,42.12515620793976,57.87484379206024,322591637,0,22,9,30,27,28,26,25,21,23,9394481,8000000,7931307,7875000,7777778,7636364,7583333,7437500,7269231,7233333,-4,-3,-2,9,18,-1,27,26,29,25,7388889,7269231,7194444,7187379,6592836,5982759,5588406,5159216,5101471,4935537
15,5,0,1.10885,1.10879,1.1088,-1,35,5,6,1.10898,1.10879,44.16359595274048,55.83640404725952,312188530,12,11,17,-1,15,10,13,4,14,8,10500000,10500000,8750000,8067117,7777778,7700000,7437500,7403509,7000000,6500000,-27,-29,-5,-26,-28,0,-15,-25,2,-12,14000000,8750000,7784906,7184211,7166667,5344792,5181039,4965116,4495192,4323514
15,6,0,1.10865,1.10852,1.10879,-27,44,14,13,1.10874,1.10857,44.14774688446651,55.85225311553349,380091805,7,17,14,18,10,-10,16,-19,13,11,8770347,7500000,7280000,7162791,7071429,7041135,6909091,6646875,6578313,6214286,-30,10,-31,-28,-29,5,-5,-16,-20,-7,8400000,7830147,7636364,7583333,7368421,6865749,6571809,6336387,6041667,5276906
15,7,1,1.10887,1.10869,1.10852,17,27,35,18,1.10874,1.10858,46.63141895795314,53.368581042046856,375649193,7,30,31,25,33,29,24,-2,-6,28,8459722,7700000,7368421,7350000,7333333,6782609,6692308,6500833,6414935,5904762,-9,6,-4,-7,-6,-5,-8,27,22,17,8166667,7979202,7538462,7437500,7179487,7000000,7000000,5977675,5901648,5843307
15,8,0,1.10869,1.10847,1.10869,-22,47,6,22,1.10878,1.10861,46.86266376612922,53.13733623387078,279240663,-1,2,-24,0,-2,-15,-3,-7,-6,-13,7466667,7437500,7387374,7194444,7152174,6853399,6742424,6145833,6106667,5932463,-22,-25,-23,-24,-12,-3,-6,-1,-21,-17,8166667,8000000,7411765,7333333,6930970,6690514,6534240,5721119,5441860,4972222
15,9,1,1.10867,1.10854,1.10847,7,33,20,13,1.10872,1.10854,47.92330768089017,52.07669231910983,278094759,13,-8,15,14,12,11,10,7,-1,9,8400000,8047473,8000000,7700000,7233333,7090909,7033333,5531250,5378340,5323529,-20,-19,-18,-16,-17,-15,-8,2,-5,-3,9333333,7500000,7466667,7318182,7269231,7250000,6198113,5697897,5513946,5147278
15,10,0,1.10839,1.10821,1.10854,-33,58,8,18,1.10856,1.10839,52.58677817056319,47.41322182943681,433382523,-24,-15,6,4,5,-2,3,-14,-10,-36,10933051,9763218,7777778,7076923,7000000,5853659,5682927,5591261,5500498,5360800,-36,-35,-40,-7,-16,-33,-38,-34,-37,-39,14000000,14000000,9333333,8431707,7703125,7636364,7437500,7388889,7333333,7000000
15,11,1,1.1085,1.10838,1.10821,17,25,29,12,1.10842,1.10825,51.52595529434568,48.47404470565432,363809282,11,30,20,29,32,28,-4,13,23,12,8325386,7875000,7663636,7388889,7259259,7076923,6494872,5923909,5759259,5689801,4,-10,13,-12,-13,-9,-7,20,10,-8,8058408,8000000,7790779,7411765,7388889,7368421,7304348,7181548,7170543,7040000
15,12,1,1.10858,1.1085,1.10838,12,31,20,8,1.10863,1.10845,52.94589144785992,47.05410855214008,333098730,23,21,20,5,19,16,-8,-5,0,-10,10500000,8400000,8000000,7367661,6083333,5884615,5373423,5144076,5123295,5105556,-21,-23,-18,3,-20,-19,-16,-15,-17,-2,10500000,10500000,8400000,7789650,7333333,7250000,6666667,6574074,6421053,6219279
15,13,0,1.10862,1.10843,1.1085,-7,36,12,19,1.10865,1.10852,55.09903588971404,44.90096411028596,235330546,-19,4,-10,0,3,-7,1,-5,-15,-11,7262392,6966667,6267970,6035088,5734694,5500928,5051020,4930769,4441083,4435948,-15,-13,-14,-17,-12,-16,-11,-3,7,-8,8400000,8000000,7583333,7583333,7052632,7000000,6481481,5734421,5563218,5321429
15,14,0,1.10837,1.10822,1.10843,-21,48,15,15,1.10846,1.10831,50.7160620235226,49.2839379764774,345164723,-5,14,4,-3,-14,-31,13,-30,-17,-10,6993976,6928571,6724800,6605978,5967456,5847222,5820513,5145143,5078571,4940517,-33,-30,-32,7,-29,-9,-18,0,2,-21,9333333,7333333,7291667,6961290,6857143,6411765,6408333,6375773,4961905,4844118
15,15,0,1.10824,1.10817,1.10822,-5,26,2,7,1.10831,1.10818,52.96067174127722,47.03932825872278,167098143,-10,-3,9,6,8,-1,-9,-5,-6,-4,6764516,6258217,6049383,5851852,5710843,5160697,4843902,4670530,4609409,4242418,-19,-16,-18,-15,-14,-13,-6,-4,-3,-11,8000000,7700000,7538462,7142857,7066667,6760331,6342500,5502901,4458034,4343284
15,16,0,1.10826,1.10806,1.10817,-11,42,15,20,1.10824,1.10807,58.21184364636334,41.78815635363666,221440401,11,8,-4,-14,7,-12,-9,5,9,-11,7000000,6732026,6299733,5538462,5443182,5195413,4675947,4364789,4307692,4218483,-18,-9,-7,-6,-22,-4,1,-5,6,11,14000000,7466667,7159091,7033333,7000000,6925000,6665179,6347826,6154615,5490769
15,17,1,1.10825,1.10809,1.10806,3,46,20,16,1.10827,1.10807,64.65945701452428,35.34054298547572,343934393,18,-9,17,8,-11,-1,-6,12,9,-8,6642857,6250000,5829268,5317051,5222652,4894704,4664396,4626866,4579310,4235540,-15,-16,-17,-24,-19,-26,-30,-23,-13,-14,14000000,10500000,9333333,8400000,7636364,7538462,7368421,7259259,7250000,7218750
15,18,0,1.10807,1.10803,1.10809,-6,48,4,4,1.10825,1.10804,64.5373554693356,35.462644530664406,304498704,-2,3,12,2,11,-7,13,5,-11,-6,7524094,6475194,6263158,5720006,5552632,5478269,5153846,4664975,4296296,3989085,-44,-32,-41,-27,-34,-4,-31,-39,-28,-36,14000000,8000000,7636364,7583333,7500000,7478148,7437500,7350000,7304348,7291667
15,19,1,1.1082,1.10815,1.10803,12,40,17,5,1.10828,1.10808,61.34164226178462,38.65835773821538,396457219,20,25,15,24,23,-3,21,14,5,0,10500000,9333333,8086154,7700000,7636364,7171044,7000000,6371212,5841700,5826103,-33,-31,-29,9,-24,-28,-23,-26,-35,-18,14000000,14000000,9333333,8500000,8400000,8166667,8000000,7875000,7875000,7636364
15,20,0,1.10806,1.10804,1.10815,-11,38,3,2,1.10821,1.10804,58.92599418893255,41.07400581106745,292031716,15,14,13,12,3,10,4,-1,-6,-10,8750000,8166667,7129630,7112903,7028958,5954545,5771217,5531492,5040816,4807692,-36,-34,-25,-27,-5,-24,-31,-26,-28,-33,14000000,9333333,8750000,7636364,7261024,7259259,7175000,7175000,7162791,7000000
15,21,0,1.10759,1.10745,1.10804,-59,101,7,14,1.10797,1.10775,55.52270908600236,44.47729091399764,649293525,-12,4,7,-3,-43,-33,-38,-47,-23,-21,8121656,7466667,7170732,6857099,6818843,6747234,6226420,6038503,5960751,5859341,-75,-78,-76,-87,-82,-17,-70,-73,-80,-8,14000000,14000000,9333333,8750000,8166667,8015000,8000000,7700000,7636364,7564815
15,22,1,1.10768,1.10748,1.10745,3,45,23,20,1.1077,1.10748,62.55382107233138,37.44617892766862,377394701,12,16,14,-7,-9,11,13,0,10,9,9333333,9333333,8166667,8108864,7978767,7333333,7176471,7133905,6209302,5511811,-21,-12,-10,-23,-25,10,-13,-9,-20,-22,14000000,10500000,8750000,7777778,7777778,7736667,7636364,7538462,7466667,7437500
15,23,1,1.1078,1.10776,1.10748,28,50,32,4,1.10792,1.1077,63.1376238148288,36.8623761851712,429091172,21,-7,28,19,-4,10,16,3,6,17,7550725,7214655,7081081,6241722,6098214,5538653,5045455,4678495,4638070,4555469,-41,-42,-27,-36,-34,-46,-39,-26,-29,-35,14000000,10500000,8400000,8000000,7777778,7777778,7636364,7500000,7500000,7466667
15,24,0,1.10781,1.10772,1.10776,-4,33,5,9,1.1079,1.10774,47.74799337054316,52.25200662945685,225967230,11,9,10,-11,8,-10,-1,-3,-8,-5,8750000,7875000,7127273,6892857,6356164,5439648,4927959,4787698,4693548,4676033,-24,-23,-22,-21,1,-4,-16,-15,-13,-12,7875000,7291667,7259259,7250000,5521077,5434673,4492424,4261905,4245283,3773604
15,25,1,1.10807,1.10791,1.10772,19,21,35,16,1.10793,1.10777,48.68136202661414,51.31863797338586,260702336,8,-1,29,21,2,23,18,6,16,17,8902211,7876786,7045455,5955056,5580303,5238806,5066667,4983019,4844421,4459598,-4,2,-5,22,3,4,5,27,17,14,8400000,8238095,7280000,6475072,6103448,5686567,5521348,4978034,4851250,4808488
15,26,1,1.10815,1.10801,1.10791,10,29,24,14,1.10811,1.10796,49.810860784761765,50.18913921523824,284281078,0,23,9,12,6,19,1,22,13,15,7534004,7466667,5764114,5745470,5573371,5485714,5440513,5333333,5300000,5161290,-13,-15,-12,4,-10,15,20,-9,13,-11,8750000,8750000,7259259,6184241,6176471,5080769,5015000,4695652,4670588,4588235
15,27,0,1.10798,1.10789,1.10801,-12,34,14,9,1.10804,1.10786,47.94994456693397,52.05005543306603,332744539,19,20,9,17,18,21,16,-12,-3,6,14000000,7368421,7253746,7122807,7109375,7000000,7000000,6347525,5962500,5758120,-25,-21,-23,-24,-20,8,-13,-2,-18,-4,14000000,8750000,7466667,7000000,6852174,6116138,5872258,5499657,5422414,5368601
15,28,0,1.10805,1.10776,1.10789,-13,33,44,29,1.10785,1.1077,53.00533622298264,46.99466377701736,380214996,-7,6,21,10,1,13,24,2,-6,-4,7002194,6286286,6038462,5724887,5714013,5700000,5625000,5296774,5149518,5125503,-3,-4,0,-2,2,1,-1,3,29,5,8166667,8166667,7777778,7700000,7368421,7269231,7218750,7179487,7095023,6990196
15,29,1,1.108,1.10787,1.10776,11,29,24,13,1.10802,1.10784,50.44342903249618,49.556570967503816,241719739,-5,14,13,15,-3,8,11,4,6,5,8440031,8400000,8166667,7875000,6931250,6579710,6266667,6097600,6028986,5758621,-16,-9,-13,-14,-12,-11,-8,-5,0,-6,8750000,8166667,7538462,7437500,7118644,7111111,6376471,6250000,5540230,5536232
15,30,1,1.10804,1.10798,1.10787,11,28,17,6,1.10812,1.10798,45.23247613944718,54.76752386055282,286098673,3,8,9,16,13,15,12,-11,-3,6,7924738,7827586,7368421,7333333,7259259,7241379,7225806,7142517,6719635,6500990,-7,-18,-19,-21,-22,-17,-16,2,-11,-1,8196066,7583333,7350000,7350000,7250000,7000000,6945055,6868135,6554167,6214286
15,31,0,1.10804,1.10798,1.10798,0,32,10,6,1.10813,1.10798,46.71213751637514,53.28786248362486,324199645,20,16,17,3,19,12,13,15,-12,-3,10500000,8166667,7466667,7411280,7000000,6947917,6507246,6305085,6202913,6196241,-23,-25,-7,-24,-26,-21,-22,-16,-1,2,7368421,7212121,7197183,7142857,7140000,7081761,6680851,6613475,6175699,6043028
15,32,1,1.10824,1.10818,1.10798,20,26,26,6,1.10821,1.10805,49.059865790521314,50.940134209478686,378523190,35,31,33,29,32,13,30,23,8,22,10500000,10500000,9333333,9333333,8750000,8303631,8166667,7726829,6491850,6141270,-18,-14,-19,-20,-17,-16,22,4,13,-6,10500000,8750000,7777778,7700000,7411765,7280000,6412500,6389655,6100569,6096045
15,33,0,1.10832,1.1081,1.10818,-8,57,19,22,1.10836,1.10815,57.42415444744368,42.57584555255632,385797308,11,6,12,9,7,-5,-15,5,-17,-10,14000000,8400000,8166667,7875000,7179487,7067509,7025158,6902439,6038512,5925915,-23,-30,-29,-24,-25,-21,-16,-19,-26,-17,14000000,9333333,9333333,8400000,7777778,7700000,7636364,7636364,7583333,7350000
15,34,0,1.10818,1.10803,1.1081,-7,53,15,15,1.10828,1.10808,53.4063276898749,46.5936723101251,410630649,13,14,12,9,-15,33,31,22,-17,11,7700000,7538462,7333333,7218750,7154286,7000000,7000000,7000000,6926957,6738095,-37,-35,-38,-29,-34,-33,-32,-30,-28,-31,14000000,9333333,8750000,8400000,8000000,7636364,7538462,7388889,7203704,7145833
15,35,1,1.10853,1.10845,1.10803,42,17,50,8,1.10838,1.10823,45.38723595942597,54.61276404057403,399165215,42,45,41,47,44,25,27,38,40,20,8166667,8000000,8000000,7583333,7304348,7151542,7110321,7071429,7066667,6743000,7,23,-7,13,3,-3,33,16,36,18,7993208,7154098,6913043,6708579,6593413,6564103,5572727,5242886,4946903,4930818
15,36,1,1.1087,1.10861,1.10845,16,26,26,9,1.10865,1.10851,46.66155971213578,53.33844028786422,318360644,16,6,31,28,29,32,21,26,-4,1,7944043,7881621,7700000,7636364,7636364,7583333,6696043,6450000,6430023,6349550,15,5,20,-11,-14,-2,0,-5,-16,10,8464474,7235382,7205357,7131579,6387097,5804664,5786750,5747447,5655172,4541917
15,37,1,1.10884,1.10875,1.10861,14,28,25,9,1.10881,1.10867,49.81076675144831,50.189233248551695,346392616,-5,10,28,20,30,26,25,5,15,0,8644828,8421875,8400000,7420690,7291667,7233333,6642857,6532000,6160234,5258373,-6,-19,3,-13,-18,9,19,-15,14,12,8455251,7636364,7506516,6848485,6800000,6349020,6294558,5916667,5889241,5755696
15,38,0,1.10872,1.10861,1.10875,-14,48,4,11,1.1089,1.10874,46.60096041774994,53.39903958225006,339108893,8,-19,5,7,4,6,-1,2,-14,-10,14000000,8883807,8166667,7875000,7875000,7000000,6923636,6510638,6005464,5971875,-18,-37,-35,-9,-36,-29,-13,-30,-3,-31,8641402,7000000,7000000,6604373,6312500,6122449,5844821,5606742,5215832,5195652
15,39,1,1.10882,1.10871,1.10861,10,25,23,11,1.10877,1.10861,48.74533236294397,51.25466763705603,294273630,11,9,28,24,26,17,22,1,16,18,7844284,7546774,7304348,6666667,6050000,5988704,5818182,5396345,5205013,5175532,-12,-14,17,12,1,-11,-8,7,10,-10,8000000,7000000,6556522,6313962,6227465,6083333,6042857,5923802,5444761,5350000
15,40,1,1.10901,1.1088,1.10871,9,28,30,21,1.10891,1.10875,47.47237190633087,52.52762809366913,289654440,23,0,20,21,19,16,18,14,5,10,14000000,8698485,7631579,7304348,7000000,6750000,6694444,6256886,5759981,5713578,-5,11,-1,-7,0,20,-2,2,16,1,14000000,7335760,7016129,7000000,6236364,6117528,5960000,5573034,5384278,5360465
15,41,1,1.10943,1.10933,1.1088,53,22,63,10,1.1092,1.10901,40.703181568535086,59.296818431464914,560717797,65,63,71,64,66,62,9,59,60,57,10500000,8750000,8400000,7777778,7636364,7538462,7453485,7411765,7388889,7066667,-11,-2,-12,43,-9,-8,27,23,18,8,10500000,8124306,7875000,7333333,7016129,6909091,6710093,6373112,6159592,5798566
15,42,0,1.10951,1.10932,1.10933,-1,46,20,19,1.10953,1.10924,49.2402040819307,50.7597959180693,392355951,30,19,35,18,23,21,33,-3,27,26,14000000,14000000,9333333,8000000,8000000,7777778,7700000,7623144,7388889,7350000,-22,-10,-11,-20,-13,-27,-25,-21,-23,-15,8750000,8400000,8000000,7875000,7636364,7437500,7411765,7388889,7333333,7291667
15,43,1,1.1096,1.10953,1.10932,21,29,28,7,1.1096,1.10938,33.32881920289738,66.67118079710262,424363753,31,34,45,43,48,30,40,41,29,49,14000000,10500000,8750000,8750000,8400000,8400000,8000000,8000000,8000000,7583333,0,-21,-22,-15,-18,-5,-9,12,6,5,7191409,7095238,6615385,5687805,5107527,4924012,4525247,4396859,4165098,4104242
15,44,0,1.10953,1.10936,1.10953,-17,54,12,17,1.10964,1.10941,63.800055316517984,36.199944683482016,333564018,10,8,6,5,-5,7,-14,-9,9,-4,14000000,7166667,6774194,5717949,5475817,5071429,4868873,4430629,4375000,4193333,-31,-32,-37,-28,-25,-26,-27,-23,-29,-22,14000000,10500000,10500000,9333333,8000000,8000000,7875000,7777778,7700000,7583333
15,45,0,1.10966,1.10934,1.10936,-2,125,38,32,1.1096,1.1092,49.98731951237717,50.01268048762283,296427875,68,82,63,45,-7,-16,-12,38,-6,34,10500000,8750000,8166667,7000000,6434211,4428571,4122353,4000000,3303125,3000000,-20,-35,-53,-93,-16,-13,-14,-29,-9,6,10500000,7000000,7000000,7000000,5625000,5166667,5157895,4800000,3625000,3356303
15,46,1,1.10984,1.10972,1.10934,38,71,147,12,1.10939,1.10905,48.85332168280861,51.14667831719139,691791445,-13,-22,22,48,13,-31,82,62,-28,77,4157079,3399253,3346683,3207463,3115385,2900204,2797006,2717284,2686414,2628846,-44,-42,-46,-29,-20,59,-11,-22,-21,-41,4180000,4036232,3944444,3726271,3503195,3328477,3134121,2976111,2917292,2813953
15,47,1,1.10998,1.10994,1.10972,22,66,38,4,1.1101,1.10993,47.18132670257928,52.81867329742072,575846020,48,51,50,9,46,-9,-26,0,47,-35,14000000,8750000,7700000,6937097,6628571,4927333,4614730,4544263,4250000,4236051,-62,-59,3,-32,-15,-6,-52,-61,-8,-48,7000000,6200000,4959134,4615967,4562961,4439269,4379464,4076923,4047528,3970507
15,48,0,1.10992,1.10977,1.10994,-17,32,54,15,1.10973,1.10957,50.03868610290464,49.961313897095366,471083894,-8,56,55,53,18,27,47,32,-5,-12,8290756,7777778,5933333,5515152,5137869,4886266,4840708,4502200,4150000,4139535,-16,-17,-14,-13,32,-12,-3,-10,23,14,10500000,8166667,8000000,8000000,5895918,5833333,5451807,5320000,5205228,4944384
15,49,0,1.10955,1.10935,1.10977,-42,69,20,20,1.10969,1.10956,47.96879951413845,52.03120048586155,528652665,15,-15,13,14,-24,12,5,-6,11,0,10500000,8551087,8400000,7636364,7285515,7280000,7221951,5841772,5576271,5522824,-5,-10,4,-46,-14,10,-23,-40,-20,-25,8261985,6776623,6654561,6183673,6081563,5891085,5536788,5424129,4963960,4936077
15,50,1,1.10969,1.10954,1.10935,19,27,87,15,1.1093,1.10916,52.62300093962306,47.37699906037694,691547522,4,74,88,-5,39,-1,34,85,86,44,9219620,8453291,8166667,7687342,6526779,6405556,6316247,6214286,5666667,5410304,-10,-9,-12,-6,-7,-1,14,53,4,79,14000000,10500000,10500000,8625000,7875000,7835821,7594801,7564807,6796992,6509731
15,51,0,1.10904,1.10896,1.10954,-58,85,14,8,1.10935,1.10919,50.129188928121295,49.87081107187871,722247652,-54,-28,-39,-19,1,11,-59,-44,21,-63,11185273,9145178,8250820,8054685,8008125,7357220,7272922,7176190,7086957,7064800,-75,-56,-72,-66,-47,-12,-77,-74,-71,-70,14000000,8979064,8750000,8558824,8173664,7663186,7636364,7538462,7000000,6861111
15,52,0,1.10896,1.10878,1.10896,-18,56,26,18,1.10902,1.10886,50.17149954975882,49.82850045024118,465503846,23,21,20,22,-27,-2,-32,-7,-37,-19,8750000,8000000,7142857,7111111,6796056,6489506,6228407,5923596,5765306,5728655,-24,15,-31,-20,6,-14,-32,-38,11,-34,7847414,7017318,6655172,6598291,6311634,5744718,5662338,5600000,5521831,5375000
15,53,0,1.10881,1.10864,1.10878,-14,50,37,17,1.1088,1.10862,49.66962606720294,50.33037393279706,503849225,35,37,2,-21,-6,-16,28,-31,-26,31,7777778,7500000,6786244,6408795,5948729,5903218,5633333,5552239,5493556,5434783,-32,-30,-9,-27,-24,0,9,-28,31,11,9333333,7041667,6428294,5959677,5706404,5465170,5352110,4947368,4724537,4526369
15,54,0,1.10838,1.10824,1.10864,-40,60,18,14,1.10852,1.10839,51.17867513581109,48.82132486418891,430726232,16,15,-21,-36,-41,-6,-40,4,-16,-3,7179487,6933333,6687282,6415000,5981944,5189799,5150641,5073789,4996957,4882594,-45,-46,-37,-8,-17,1,-2,8,-34,-44,9333333,8750000,7022222,6604310,6457140,5577435,5111073,5064655,5053297,5000000
15,55,1,1.10846,1.1083,1.10824,6,30,26,16,1.1084,1.10825,53.71993147122088,46.280068528779125,326536096,23,21,22,24,5,3,-13,-6,0,12,9333333,6645570,6622222,6222222,5440364,5430895,5237349,4981111,4897260,4815485,-13,-14,-12,-11,-10,-9,0,9,-7,-4,10500000,7875000,7500000,7500000,7411765,6756098,6728546,6412756,6408163,5902930
15,56,0,1.10816,1.10801,1.1083,-29,48,2,15,1.10831,1.10815,51.3550140727071,48.6449859272929,304933512,4,-26,3,0,-24,-14,-17,-19,2,-2,10500000,7920769,7388889,6583851,5791486,5448148,5238400,5169878,4871795,4596330,-33,-31,-32,-28,-30,-26,-27,-21,-19,-14,14000000,8400000,7583333,7368421,7145833,6611111,6360000,6312414,5033987,4800403
15,57,1,1.10852,1.10827,1.10801,26,28,55,25,1.10825,1.10809,51.8774397310231,48.1225602689769,419847512,46,37,12,44,0,9,2,17,7,26,10500000,7348485,7225737,7125000,6391346,6224690,6189557,5410297,5370753,5098973,2,0,1,-3,17,9,15,41,47,11,14000000,7636364,7350000,7000000,6920539,6265116,6132746,5667164,5641667,5390152
15,58,0,1.10829,1.1082,1.10827,-7,48,14,9,1.10841,1.10825,53.54911616767989,46.45088383232012,416910642,-25,21,2,-10,-16,17,-15,-7,0,5,7700714,7473684,6437965,6193293,5845635,5826087,5769928,4667286,4579745,4450077,-35,-39,-36,-38,-37,-34,-31,-17,-26,-33,8750000,8166667,7368421,7333333,7218750,7200000,6850000,6822832,6414839,5473684
15,59,1,1.10851,1.10831,1.1082,11,30,38,20,1.10836,1.10821,53.39034881164776,46.609651188352245,366588991,32,-5,21,-4,6,30,11,1,4,-9,7000000,6689637,6146405,6111494,5829487,5596774,5461338,5376856,5148734,5015732,-8,5,-10,-9,-7,-6,1,14,16,11,9333333,8280378,7777778,7368421,7291667,6868421,6204392,5751643,5626543,5258929
16,0,1,1.10864,1.10849,1.10831,18,21,33,15,1.10856,1.1084,53.857047619171325,46.14295238082868,254830831,4,9,22,19,23,13,0,24,-2,-1,8736518,7526253,6714286,5885965,5333333,4847619,4796239,4777778,4742727,4711717,-5,-2,-4,0,-1,9,-3,-6,4,18,14000000,7250000,7129630,7120690,7107692,7091554,7073684,7000000,6732595,6362546
16,1,1,1.10906,1.10897,1.10849,48,26,57,9,1.10888,1.10873,46.54103699792345,53.45896300207655,614021731,56,55,61,52,59,54,35,12,0,17,14000000,14000000,10500000,9379310,8166667,8000000,7927302,7783750,7235591,7165079,-17,51,16,-16,-15,49,6,1,34,33,14000000,8556250,7754113,7700000,7647059,7407692,7187024,6562348,6362667,6207080
16,2,0,1.10872,1.10862,1.10897,-35,55,13,10,1.10888,1.10874,50.18054231663969,49.81945768336031,455364158,-18,-23,17,-33,-35,13,2,15,-13,0,9475949,7860472,7500000,7246154,7203125,7092308,6945193,6792453,6306796,6114779,-44,-45,-42,-18,-41,-3,0,-28,2,-23,10500000,8750000,8750000,7940308,7368421,6837295,6031604,5983567,5828580,5606877
16,3,1,1.10874,1.10867,1.10862,5,24,22,7,1.10871,1.10856,54.09797067264751,45.90202932735249,340893301,26,22,17,31,28,2,7,-4,5,12,9333333,8315385,8226277,8166667,7777778,7119575,6386188,5702628,5638783,5604294,-17,-7,-1,19,-16,-13,-12,-14,-11,9,14000000,8752508,7561237,7541016,7411765,7388889,7205882,7125000,7010989,6927626
16,4,1,1.10878,1.1087,1.10867,3,41,34,8,1.10878,1.10861,49.13972279522925,50.860277204770746,511617241,-10,25,41,30,-20,39,-5,37,38,5,9043478,8098352,7875000,7742026,7557143,6736842,6556791,6105263,5962963,5955424,-30,-32,-31,23,-33,-3,6,-7,-12,28,9333333,8750000,8400000,8220954,7700000,6651752,6275266,6207654,6007919,5939320
16,5,0,1.10858,1.10851,1.1087,-19,40,3,7,1.10872,1.10857,52.158995998171285,47.84100400182872,266878239,10,-20,1,-14,0,-1,-19,9,-4,6,7296296,5731983,5589474,5133787,5076667,5053077,5048901,4909091,4904987,4789474,-23,-7,-33,-32,-2,-30,-17,-14,-29,-6,8417147,7649405,7368421,7086420,6317073,6148148,5855823,5773491,5175325,5010828
16,6,0,1.10844,1.10836,1.10851,-15,38,15,8,1.10852,1.10836,50.18023165550023,49.81976834449977,353929779,22,20,19,-14,0,6,18,-9,14,1,8400000,7500000,7333333,6817143,6575729,6135714,6066667,5606320,5547945,5501967,-2,-30,-29,-11,7,-21,-6,4,9,-16,10474726,7636364,7583333,7346148,6816216,6622093,6234545,5812439,5703046,5625217
16,7,0,1.10824,1.10818,1.10836,-18,49,5,6,1.10842,1.10825,48.733101400338285,51.26689859966172,342722259,14,11,10,12,-27,-18,-9,0,9,2,7875000,7155556,7122807,7000000,6670423,6347768,6075286,5700420,5303030,4680311,-22,-36,-31,-35,-6,-13,-26,-11,-10,-38,7710247,7043478,6794118,6083333,5916045,5616143,5165775,4948307,4690731,4640000
16,8,1,1.10859,1.10852,1.10818,34,22,41,7,1.10848,1.10834,51.23725117347863,48.762748826521374,428479044,43,44,12,45,34,22,17,32,27,-3,7700000,7538462,7396599,7155556,6741702,5769925,5738247,5732895,5648485,5638926,-6,9,-15,-1,13,22,-14,-11,4,29,9193798,9065265,7636364,7537338,7450450,7319384,7259259,6608696,6495402,5994444
16,9,1,1.10869,1.10856,1.10852,4,35,23,13,1.10868,1.10853,45.64912920587108,54.35087079412892,362888471,25,11,24,-6,-4,-14,23,22,-15,6,10500000,9784070,7777778,7433230,7404045,7351630,7225806,7120690,7089477,6767177,14,-19,-12,-22,-21,-1,9,-3,4,-16,8416687,8000000,7711326,7333333,7183673,6551974,5420168,5151981,5106125,4968750
16,10,1,1.10879,1.10873,1.10856,17,18,23,6,1.10876,1.10861,48.13976494507819,51.86023505492181,250929015,23,2,8,24,21,20,19,3,17,13,9333333,8568687,8026427,7900000,7350000,7318182,6847458,6373973,5531250,5479920,-2,-12,-7,-8,4,-11,7,-9,-6,12,7868721,7700000,7100000,6660000,6625232,6096154,5736673,5428571,5391304,5355556
